,corp_code,corp_name,corp_name_eng,stock_name,corp_code,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,phn_no,fax_no,induty_code,est_dt
2842,00532855,한국유니온제약 주식회사,"UNION KOREA PHARM CO.,Ltd",한국유니온제약,00532855,080720,백병하,K,1801110007062,6078121765,강원도 원주시 문막읍 문막공단길 246,www.ukp.co.kr/,02-489-3611,02-489-5970,21210,19850810
2843,00134477,SNT중공업(주),"SNT DYNAMICS CO.,Ltd",SNT중공업,00134477,003570,박재석,Y,1101110042880,1058132752,경상남도 창원시 성산구  남면로 599,www.hisntd.com,055-280-5000,055-280-5510,303,19590401
2844,00620558,(주)에이비프로바이오,"Abpro Bio Co., Ltd.",에이비프로바이오,00620558,195990,"양진상,IAN CHAN",K,1701110271528,5038164797,대구광역시 달성군 유가면 테크노중앙대로 139,www.abprobio.co.kr,053-582-8036,053-582-8039,29223,20040812
2845,00528515,한라아이엠에스(주),"HANLA IMS Co., LTD",한라IMS,00528515,092460,"지석준,  김영구",K,1801110186907,6068157969,부산광역시 강서구  화전산단1로 115,www.hanlalevel.co.kr,051-601-7000,051-831-1850,31114,19950713
2846,00174527,화성산업(주),"HWASUNG INDUSTRIAL CO.,LTD",화성산업,00174527,002460,"이홍중,이종원",Y,1701110001131,5018100050,대구광역시 수성구  동대구로 111,www.hwasung.com,053-767-2111,053-764-3366,41112,19580901
2847,00351092,삼보모터스(주),"SAMBO MOTORS CO., LTD.",삼보모터스,00351092,053700,이재하,K,1101110545529,2158126391,대구광역시 달서구  성서동로 142,www.sambomotos.co.kr,053-582-9230,053-582-9240,303,19870925
2848,00142661,(주)우성,"WOOSUNG CO., LTD.",우성,00142661,006980,한재규,Y,1601110001167,3058120439,대전광역시 대덕구 한밭대로 1027,wsgroup.co.kr,042-670-1724,042-670-1793,106,19701230
2849,00133991,(주)세아특수강,"SeAH SPECIAL STEEL CO., LTD",세아특수강,00133991,019440,서영범,Y,1746110005478,5068104497,경상북도 포항시 남구  괴동로 40,www.seahsp.co.kr,054-285-4771,054-285-4095,24122,19861101
2850,00152039,(주)SG글로벌,"SG GLOBAL CO., LTD",SG글로벌,00152039,001380,이의범,Y,1615110000037,3148108778,충청남도 예산군 예산읍 창말로 75 (주)SG글로벌,www.sgglobal.co.kr,070-5038-6333,070-4369-2409,303,19541222
2851,00146427,(주)일야,"ILYA CO., LTD.",일야,00146427,058450,강정훈,K,1101110226327,1398101169,인천광역시 남동구  은봉로 129,www.ilya.co.kr,070-5220-3960,032-815-3509,26422,19780224
2852,00763358,(주)에디슨이브이,"EdisonEV Co.,Ltd",에디슨EV,00763358,136510,강영권,K,1301110064822,1248177764,경기도 수원시 권선구  산업로 94,www.semisysco.com,031-237-3425,031-238-7642,29272,20001013
2853,00155531,(주)풍산홀딩스,POONGSAN HOLDINGS CORPORATION,풍산홀딩스,00155531,005810,"류진, 박우동",Y,1201110018110,1228102549,인천광역시 계양구  아나지로 156 효성동 (주)풍산홀딩스,www.poongsan.co.kr,02-2278-6700,0234065400,64992,19681022
2854,00980122,(주)JB금융지주,"JB FINANCIAL GROUP CO.,LTD",JB금융지주,00980122,175330,김기홍,Y,2101110091498,4188144697,전라북도 전주시 덕진구  백제대로 566,www.jbfg.com,02-2128-2727,063-250-7970,64992,20130701
2855,01336391,엔에이치기업인수목적13호 주식회사,"NH SPECIAL PURPOSE ACQUISITION 13 CO., LTD.",엔에이치기업인수목적13호,01336391,310840,허환,E,1101116899417,8188601078,서울특별시 영등포구 여의대로 108 (여의도동) 파크원 NH금융타워(타워2),,02-750-5519,,661,20181018
2856,00569646,(주)영우디에스피,"YoungWoo DSP Co.,Ltd.",영우디에스피,00569646,143540,박금성,K,1311110110921,1298169992,충청남도 천안시 서북구 성거읍 새터길 164 -,www.ywdsp.com,041-418-4871,041-418-4872,29272,20040216
2857,00608802,(주)텔콘알에프제약,TELCON RF PHARMACEUTICAL. Inc.,텔콘RF제약,00608802,200230,김지훈,K,1345110031382,1358129641,경기도 용인시 기흥구 공세로 54 -,www.telcon.co.kr,031-371-8502,02-515-8804,26429,19990108
2858,00172228,(주)엔케이,"NK CO.,LTD.",엔케이,00172228,085310,천남주,Y,1801110054641,6038106888,부산광역시 강서구 과학산단로 194-11 (주)엔케이,www.nkcf.com,051-204-2211,051-974-1315,2512,19840801
2859,00124090,(주)한국특강,"KOREA STEEL CO.,LTD",한국특강,00124090,007280,"한길구, 박성우",Y,1801110015362,6068101728,경상남도 함안군 칠서면 공단동길 98 -,www.ekosco.com,051-323-2611,051-325-5713,24121,19710518
2860,01475609,주식회사 디앤디플랫폼위탁관리부동산투자회사,"D&amp;D Platform REIT Co., Ltd.",디앤디플랫폼리츠,01475609,377190,이양원,Y,1101117420211,8398101589,"서울특별시 강남구 가로수길 77, 5층",dndplatformreit.com/,02-6201-9500,,681,20200310
2861,00855093,(주)선진,"SUNJIN CO., LTD.",선진,00855093,136490,이범권,Y,1344110046664,1268636352,경기도 이천시  대월면 사동로 76,www.sj.co.kr,031-637-1180,02-487-1411,1080,20110104
2862,00609485,웅진에너지(주),"Woongjin Energy Co., Ltd ",웅진에너지,00609485,103130,이강수,E,1601110214702,3148185611,대전광역시 유성구  테크노2로 37 (관평동),www.woongjinenergy.com/,042-939-8015,042-939-8098,261,20061117
2863,00128412,삼진제약(주),"SAMJIN PHARMACEUTICAL CO.,LTD",삼진제약,00128412,005500,"장홍순, 최용주",Y,1101110088652,1058100769,서울특별시 마포구  와우산로 121 삼진제약사옥,www.samjinpharm.co.kr,02-3140-0700,02-392-5312,21210,19680418
2864,00243979,(주)수성이노베이션,"SOOSUNG INNOVATION. CO., LTD.",수성이노베이션,00243979,084180,"김대진, 김덕진 (각자 대표이사)",K,1101110313728,1398123988,인천광역시 서구 로봇랜드로249번길 46-39,www.soosung.com,032-818-5160,032-584-5161,29169,19820223
2865,00340096,미래에셋벤처투자 주식회사,"Mirae Asset Venture Investment Co.,Ltd.",미래에셋벤처투자,00340096,100790,김응석,K,1101111710527,2118653095,경기도 성남시 분당구 판교역로241번길 20,venture.miraeasset.co.kr,070-4800-2104,02-6205-2680,649,19990608
2866,01144569,명성티엔에스(주),"Mstns Co.,Ltd.",명성티엔에스,01144569,257370,김준규,K,1701110207177,5148142148,대구광역시 달서구 성서공단로25길 16,www.ms-mc.co.kr,053-582-3577,053-583-3818,292,20011015
2867,00616962,린드먼아시아인베스트먼트(주),Lindeman Asia Investment Corporation,린드먼아시아,00616962,277070,김진하,K,1101113489154,1148652854,"서울특별시 강남구 테헤란로 234, 4층(역삼동, 삼익빌딩)",www.laic.kr,070-7019-4001,,64209,20060705
2868,00162416,한양증권(주),"HANYANG SECURITIES CO.,LTD",한양증권,00162416,001750,임재택,Y,1101110026834,1168115073,서울 영등포구 여의도동 34-11,www.hygood.co.kr,02-3770-5000,(02)786-1470,66121,19560327
2869,00145686,이화산업(주),"RIFA CO., LTD",이화산업,00145686,000760,홍성우,Y,1101110018138,1078113542,서울특별시 중구 삼일대로 299 (충무로2가),www.rifa.co.kr,02-2007-5555,2636-2230,46731,19500329
2870,00378628,(주)케이에이치바텍,"KH VATEC Co., LTD",KH바텍,00378628,060720,남광희,K,1760110007234,5138106659,경상북도 구미시  1공단로10길 53-12 (주)KH바텍,www.khvatec.com,054-465-0630,054-465-0345,2629,19921123
2871,00128546,삼천당제약(주),SAM CHUN DANG PHARM CO. LTD,삼천당제약,00128546,000250,"윤대인, 전인석(각자 대표이사)",K,1348110003327,1248104295,경기도 화성시 향남읍 제약공단2길 71,www.scd.co.kr,02-2046-1100,02-2046-1101,21210,19431229
2872,00490090,이지케어텍(주),"ezCaretech Co., LTD",이지케어텍,00490090,099750,위원량,K,1101112165838,1018167322,"서울특별시 중구 퇴계로 307 4층, 5층, 6층(광희동1가,광희빌딩)",www.ezcaretech.com,02-747-8640,02-3672-0356,58222,20010207
2873,00115676,KG동부제철(주),"KG DONGBUSTEEL CO., LTD.",KG동부제철,00115676,016380,박성희,Y,1101110393308,1208142676,서울특별시 중구 한강대로 416 서울스퀘어 7층,www.kgdongbusteel.co.kr,02-3450-8027,02)3450-8086,24122,19821027
2874,00180865,(주)엔에스엔,"NSN Co., Ltd.",엔에스엔,00180865,031860,"이상욱, 윤명섭 (각자 대표이사)",K,1101110260218,1198101879,"서울특별시 강남구 영동대로96길 20 7층(삼성동, 대화빌딩)",www.a-motion.co.kr,02-2106-5417,02-2106-5490,46800,19790912
2875,00370006,(주)아이엠비씨,"iMBC Co., Ltd.",iMBC,00370006,052220,박태경,K,1101111903643,1078178996,"서울특별시 마포구 성암로 25510층(상암동, 문화방송미디어센터)",corp.imbc.com,02-2105-1100,02-2105-1144,631,20000311
2876,00300557,(주)위니아딤채,"WINIADIMCHAE Co.,Ltd.",위니아딤채,00300557,071460,김혁표,K,1648110015300,3128138164,광주광역시 광산구 하남산단9번로 110 -,www.winiadimchae.com,062-604-6114,02-3490-6349,28519,19991006
2877,00176835,농업회사법인(주)농우바이오,"NONG WOO BIO CO.,LTD.",농우바이오,00176835,054050,박동섭,K,1301110015049,1248116938,경기도 수원시 영통구 센트럴타운로 114-8(이의동)농우바이오,www.nongwoobio.co.kr,031-213-4321,031-218-1119,01123,19900605
2878,00141556,오로라월드(주),AURORA WORLD Corporation,오로라,00141556,039830,"각자대표 홍기선, 각자대표 노재연",K,1101110407456,2158102803,서울특별시 강남구 테헤란로 624 오로라빌딩,www.auroraworld.com,02  -3420-4114,02-3420-4003,73203,19850925
2879,00148948,(주)조비,"CHOBI CO.,LTD",조비,00148948,001550,이승연,Y,1101110086599,2148108783,서울특별시 서초구 효령로77길 28 동오빌딩 (서초동 1337-4),www.chobi.co.kr,02-3488-5853,(02)3488 - 5954,20312,19551115
2880,00121507,무림에스피(주),"MOORIM SP CO., LTD.",무림SP,00121507,001810,이도균,K,1701110001082,2118163282,서울특별시 강남구  강남대로 656 (신사동),www.moorim.co.kr,02  -3485-1603,02-3443-2297,1712,19560726
2881,00325112,(주)프로텍,"PROTEC Co., Ltd.",프로텍,00325112,053610,최승환,K,1349110012243,1338134226,경기도 안양시 동안구 시민대로327번길 11-14(관양동),www.protec21.co.kr,031-470-0700,031-470-0701,29271,19970901
2882,00476498,(주)컴투스,Com2uSCorporation,컴투스,00476498,078340,"송재준, 이주환",K,1101111571250,1088116843,서울특별시 금천구  가산디지털1로 131,www.com2us.com,02-6292-6000,02-6292-6015,5821,19980731
2883,00549891,(주)케어젠,"CAREGEN CO.,LTD.",케어젠,00549891,214370,정용지,K,1101112310946,2148688555,경기도 안양시 동안구 엘에스로91번길 46-38,caregen.co.kr,031-420-9242,031-452-3869,211,20010823
2884,00126478,삼성중공업(주),"SAMSUNG HEAVY INDUSTRIES CO.,LTD",삼성중공업,00126478,010140,정진택,Y,1101110168595,1208152780,경기도 성남시 분당구 판교로227번길 23 삼성중공업 판교R&amp;D센터,www.samsungshi.com,031-5171-7000,031-5171-7124,3111,19740805
2885,00656021,(주)시티랩스,"CITYLABS Co.,LTD.",시티랩스,00656021,139050,조영중,K,1211110142596,1388132903,경기도 안양시 만안구 예술공원로 153-323층(석수동 825-1 3층),-,031-470-4803,031-388-4827,62021,20060220
2886,01096341,(주)넷게임즈,"NAT GAMES Co., Ltd.",넷게임즈,01096341,225570,박용현,K,1101115781277,1868600123,"서울특별시 강남구 남부순환로 2621 5층(도곡동, 에스앤아이강남빌딩)",,02-750-5644,02-569-6447,582,20150714
2887,00134510,세종공업(주),"SEJONG INDUSTRIAL CO.,LTD",세종공업,00134510,033530,"박정길, 김기홍, 김익석 (각자 대표이사)",Y,1812110000758,6208100119,울산광역시 북구 공단길 4 (효문동),www.sjku.co.kr,052-219-1699,052-283-2213,303,19760610
2888,01345724,주식회사 타임기술,TIME Technical Support. ltd,타임기술,01345724,318660,주양효,N,1942110291237,8648600956,"경상남도 창원시 성산구 완암로 50, 메카동 813호 (성산동, SK테크노파크)",timett.co.kr,055-281-6540,055-281-6545,582,20181001
2889,00823429,한국화장품(주),"HANKOOK COSMETICS CO.,LTD.",한국화장품,00823429,123690,이용준,Y,1101114342228,1018655141,서울특별시 종로구 청계천로 35,www.ihkcos.co.kr,02-724-3281,02-724-3822,46443,20100503
2890,00695969,(주)동운아나텍,"DONGWOON ANATECH CO.,LTD.",동운아나텍,00695969,094170,김동철,K,1101113487546,2148792814,서울특별시 서초구 반포대로 22 서초 평화빌딩 12층,www.dwanatech.com,02-3465-8765,02-3465-8766,2611,20060701
2891,00138729,아세아제지(주),"ASIA PAPER MANUFACTURING CO.,LTD",아세아제지,00138729,002310,"유승환, 이현탁",Y,1101110006274,2208102052,서울특별시 강남구  논현로 430,www.asiapaper.co.kr,02-527-6882,031-434-7409,172,19580307
2892,00120526,롯데쇼핑(주),"LOTTE SHOPPING CO.,LTD.",롯데쇼핑,00120526,023530,강성현,Y,1101110000086,1048126067,서울특별시 중구  남대문로 81 (소공동),www.lotteshoppingir.com/,02-1577-0001,02-2118-2028,47111,19700702
2893,00501970,코드네이처(주),CODENATURE INC.,코드네이처,00501970,078940,박상훈,K,1201110350124,1218167699,서울특별시 성동구 성수이로 51 서울숲한라시그마밸리1차 505-507호(성수동2가),codenature.com,070-4035-4576,028202699,423,20040701
2894,00132211,(주)선앤엘,"SUN&amp;L CO.,LTD",SUN&amp;L,00132211,002820,서성교,Y,1101110027593,1098133530,인천광역시 중구 월미로 96,www.sunwood.co.kr,032-770-3000,02-791-0239,16211,19591017
2895,00250997,대정화금(주),"Daejung Chemicals &amp; Metals Co., Ltd",대정화금,00250997,120240,송영준,K,1101110510415,1018118476,"경기도 시흥시 서해안로 186 대정화금(주) 정?동, 시화공단 1다 107",www.daejung.kr,031-488-8822,031-363-2294,201,19861113
2896,00980043,비플라이소프트(주),"BFLYSOFT CO.,LTD.",비플라이소프트,00980043,148780,임경환,N,1401110011243,2218113339,"서울특별시 광진구 강변역로 2, 6층(구의동, 광진우체국)",www.bflysoft.co.kr,02-3487-0215,02-3487-0216,58222,19980825
2897,00204226,(주) 소프트센,"SOFTCEN CO., LTD.",소프트센,00204226,032680,얼티앤수(데이비드스미스),K,1101110570442,1378102916,"서울특별시 서초구 반포대로 13 1층 (서초동, 아이티센빌딩)",www.softcen.co.kr,02-2027-3800,02-864-8338,465,19880411
2898,00250614,삼영엠텍(주),SAMYOUNG M-TEK C0. LTD.,삼영엠텍,00250614,054540,강문식,K,1943110005149,6088127893,경상남도 함안군 칠서면 삼칠로 631-35,www.symtek.co.kr,055-589-7000,055-586-0080,2511,19970129
2899,00405959,(주)스타플렉스,"STARFLEX CO., LTD",스타플렉스,00405959,115570,김세권,K,1201110136459,1368119262,충청북도 음성군  삼성면 대성로 417,www.star-flex.com,043-878-4071,043-881-4077,2221,19960711
2900,00160375,진양폴리우레탄(주),"CHINYANG POLY URETHANE CO.,LTD",진양폴리우레탄,00160375,010640,"김상용,조영태(각자대표이사)",Y,1345110000387,1258118884,경기 평택시 세교동 536-8번지,www.chinyangpoly.kr,031-657-2545,031-657-2550,22259,19750607
2901,00121941,대상(주),DAESANG CORPORATION,대상,00121941,001680,임정배,Y,1101110327125,1098114886,서울특별시 종로구 창경궁로 120 종로플레이스,www.daesang.co.kr,02-2220-9500,02-2220-9870,1074,19560131
2902,00124726,(주)빙그레,"BINGGRAE CO.,LTD",빙그레,00124726,005180,전창원,Y,1152110000287,1328100631,경기도 남양주시 미금로65번길 45 (도농동) (주)빙그레,www.bing.co.kr,02-2022-6000,02-2022-6201,10501,19670913
2903,00445160,(주)디이엔티,"DE&amp;TCo.,Ltd.",디이엔티,00445160,079810,배성민,K,1615110044697,3128150095,경기도 오산시 가장산업서북로 40-56 -,www.i-det.com,031-831-4300,041)529-3599,29271,20010801
2904,00408956,(주)제넨바이오,GenNBio Inc.,제넨바이오,00408956,072520,김성주,K,1701110150847,5148133009,경기도 평택시 청북읍 드림산단2로 80 -,gennbio.com,031-606-3120,053-665-8866,464,19990514
2905,00260383,대한유화(주),"KOREA PETRO CHEMICAL IND CO.,LTD",대한유화,00260383,006650,강길순,Y,1101110024698,1048106794,서울특별시 종로구  자하문로 77 유남빌딩,www.kpic.co.kr,02-2122-1515,02-2122-1459,20111,19700602
2906,00181299,(주)상아프론테크,"SANG-A  FRONTEC CO., LTD.",상아프론테크,00181299,089980,이상원,K,1201110038209,1228116548,인천광역시 남동구  남동대로369번길 18,www.sftc.co.kr,032-451-7700,032-451-7707,222,19860321
2907,00939331,한국콜마(주),"KOLMAR KOREA CO.,LTD",한국콜마,00939331,161890,안병준,Y,1647110030756,3078138444,세종특별자치시  전의면 덕고개길 12-11,www.kolmar.co.kr,02-3485-0332,02-515-1531,20423,20121002
2908,00363510,얍엑스(주),Yapex Inc.,얍엑스,00363510,060230,최시명,K,1101111833486,1148193374,충청남도 천안시 서북구 2공단7길 50 (차암동),www.exax.co.kr,041-410-7777,070-8677-7198,262,19991222
2909,00288495,(주)홈센타홀딩스,"Home Center Holdings Co.,Ltd",홈센타홀딩스,00288495,060560,박 병 윤,K,1760110003901,5048117069,대구광역시 북구 노원로 139-6,www.home-center.co.kr,053-210-5140,053-351-6711,467,19880725
2910,00264228,위즈코프(주),"WIZ CORP, Inc.",위즈코프,00264228,038620,정승환,K,1101111136145,1168136215,"서울특별시 강남구  봉은사로 429 , 8층 ( 삼성동, 위즈빌딩)",www.wizit.com,02-2007-0300,02-2007-0333,47711,19950306
2911,00317210,성호전자(주),SUNGHO ELECTRONICS CORP.,성호전자,00317210,043260,박성재,K,1101110145860,1198102505,"서울특별시 금천구 가산디지털1로 226 에이스하이엔드타워5차 105호, 106호",www.sungho.net,02-2104-7534,02-864-4555,26291,19730513
2912,00201742,(주)유라테크,"YURA TECH. CO., LTD.",유라테크,00201742,048430,엄대열,K,1101110529820,3078102043,세종특별자치시   전동면 아래깊은내길 25 주식회사 유라테크,www.yuratech.co.kr,070-7878-3500,031-780-6841,281,19870507
2913,00147082,재영솔루텍(주),"JAEYOUNG SOLUTEC CO.,LTD.",재영솔루텍,00147082,049630,"김학권,김승재(각자 대표이사)",K,1201110060450,1398101306,인천광역시 연수구 갯벌로 118,www.jysolutec.com,(032)820-0522,032-851-0802,273,19841220
2914,00188715,현진소재(주),"HYUNJIN MATERIALS CO., LTD.",현진소재,00188715,053660,이도헌,K,1801110062008,6038106646,부산광역시 강서구 녹산화전로 63 -,www.hjmco.co.kr,(051)602-7700,051-602-7777,25912,19780425
2915,00103592,광동제약(주),"KWANGDONG PHARMACEUTICAL CO.,LTD",광동제약,00103592,009290,최성원,Y,1101110152134,1138108888,서울특별시 서초구  서초중앙로 85 가산빌딩,www.ekdp.com,02-6006-7777,02-6006-7021,21220,19631016
2916,00173944,(주)우진,WOOJIN INC,우진,00173944,105840,"이재상, 백승한 각자대표",Y,1345110001814,1358105713,경기도 화성시 동부대로970번길 110,www.woojininc.com,031-379-3114,031-379-3131,27216,19800513
2917,00138446,(주)아가방앤컴퍼니,AGABANG&amp;COMPANY,아가방컴퍼니,00138446,013990,신상국,K,1101110250855,2208101830,서울특별시 강남구 테헤란로 207 아가방빌딩,www.agabang.com,02-527-1300,02-553-5365,46414,19790402
2918,00256043,(주)비씨월드제약,"BCWORLDPHARM Co., Ltd.",비씨월드제약,00256043,200780,홍성한,K,1243110005515,1398111269,경기도 여주시 가남읍 여주남로 872-23,www.bcwp.co.kr,031-881-6800,,21210,19800319
2919,00406046,STX중공업(주),"STX Heavy Industries Co.,LTD",STX중공업,00406046,071970,최순필,Y,1942110048381,6098148213,경상남도 창원시 성산구 적현로 222 STX중공업,www.stxhi.co.kr,055-280-0700,055-239-5656,29119,20010615
2920,00414850,효성아이티엑스(주),"HYOSUNG ITX.CO.,LTD",효성 ITX,00414850,094280,남경환,Y,1101111412256,1208173505,서울특별시 영등포구  선유동2로 57 이레빌딩 15층,www.hyosungitx.com,02-2102-8400,02-2163-4152,759,19970509
2921,00132992,(주)성우하이텍,"SUNGWOO HITECH CO., LTD",성우하이텍,00132992,015750,"이명근, 이문용(각자대표)",K,1801110042612,6218114445,부산광역시 기장군  정관면 농공길 2-9 (주)성우하이텍,www.swhitech.co.kr,070-7477-5450,0517283516,303,19811228
2922,00390860,(주)엠피대산,MPDAESAN Inc,엠피대산,00390860,065150,"이종영,김상욱(각자대표이사)",K,1101111194739,2148193179,서울특별시 서초구  효령로 132 미피하우스,www.mrpizza.co.kr,02-596-3300,02-591-0002,463,19950907
2923,00105475,금강철강(주),"KEUM KANG STEEL CO., LTD",금강철강,00105475,053260,"주광남, 주성호(각자 대표)",K,1101110207799,2028109038,"서울특별시 서초구  서운로 19 701호(서초동, 서초월드오피스텔)",www.kksteel.co.kr,(02)3471-0001,02-3474-4545,2419,19770112
2924,00974927,(주)넥스트엔터테인먼트월드,"Next Entertainment World Co., Ltd.",NEW,00974927,160550,김우택,K,1101113922550,1208729530,서울특별시 강남구 학동로9길 5 -,www.its-new.co.kr,02-3490-9300,02-515-1055,591,20080625
2925,00993931,동양파일(주),TONGYANG PILE Inc.,동양파일,00993931,228340,한웅걸,K,1648110073035,3128653248,충청남도 아산시 염치읍 아산온천로 16-127,www.tongyangphc.com,02-3770-3157,02-545-5775,23325,20130612
2926,00809429,(주)한일진공,"HANIL VACUUM CO., LTD.",한일진공,00809429,123840,"김지훈, 이청균",K,1101114305614,1078733496,인천광역시 남동구  남동동로 183번길 30,www.vacuum-coater.com,032-821-9300,032-821-0956,292,20100323
2927,00139719,(주)와이지-원,"YG-1 CO.,LTD",와이지-원,00139719,019210,"송호근, 송시한",K,1201110038639,1228116515,인천광역시 연수구 송도과학로16번길 13-40 -,www.yg1.co.kr,032 -526 -0909,032-526-0949,25934,19860925
2928,00816544,(주)토니모리,"TONYMOLY CO., LTD.",토니모리,00816544,214420,배해동,Y,1101113500249,1148653270,서울특별시 서초구 남부순환로 2557 토니모리 빌딩,www.tonysteet.com,02-591-3191,02-593-1409,20423,20060726
2929,00173591,(주)세원물산,SewonCorporation,세원물산,00173591,024830,김도현,K,1701110020694,5048105369,경상북도 영천시 도남공단길 53,www.se-won.co.kr,053 -582 -5161,053 -583 -3555,303,19850201
2930,00632304,JW홀딩스(주),JW HOLDINGS CORPORATION,JW홀딩스,00632304,096760,"이경하, 한성권",Y,1101113710468,1088180331,서울특별시 서초구  남부순환로 2477,jw-holdings.co.kr,02-840-6777,02-843-7696,64992,20070703
2931,00148993,하이트진로홀딩스(주),"HITEJINRO HOLDINGS CO., LTD",하이트진로홀딩스,00148993,000140,김인규,Y,1101110013766,1078100955,서울특별시 강남구  영동대로 714,www.hitejinroholdings.com,02-520-3112,02-520-3119,64992,19330809
2932,00413046,(주)셀트리온,"Celltrion, Inc.",셀트리온,00413046,068270,기우성,Y,1350110034038,1338123603,인천광역시 연수구 아카데미로 23,www.celltrion.com,032-850-5000,032-850-5036,21102,19910227
2933,00122551,(주)백산,"BAIKSAN CO.,LTD",백산,00122551,035150,"김상화, 김한준(각자 대표이사)",Y,1147110003729,1338123001,경기도 시흥시 공단1대로27번길 47,www.baiksan.co.kr,031-499-0044-9,031-499-0050,22214,19861006
2934,00362201,(주)세운메디칼,"SEWOONMEDICAL CO,. LTD.",세운메디칼,00362201,100700,이재희,K,1101110324858,2048111321,충청남도 천안시 서북구  입장면 도림길 60 (주)세운메디칼,SEWOONMEDICAL.CO.KR,041-584-2903,02-922-6558,21300,19820806
2935,00261957,한국정보공학(주),"Korea Information Engineering Services Co., Ltd",한국정보공학,00261957,039740,유용석,K,1101110735766,2298118298,경기도 성남시 분당구  황새울로359번길 7,www.kies.co.kr,031-789-8600,031-789-8608,467,19901210
2936,00104786,(주)미래아이앤지,"MiraeING.Co.,Ltd.",미래아이앤지,00104786,007120,김학수,Y,1101110100951,1148110728,서울시 강남구 삼성로648 삼성동,www.miraeing.co.kr,02-3470-4400,02-581-3107,620,19710301
2937,00113535,대한해운(주),KOREA LINE CORPORATION,대한해운,00113535,005880,김만태,Y,1101110008212,1018124624,서울특별시 강서구 마곡중앙8로 78 에스엠알엔디센터,www.korealines.co.kr,02-3701-0114,733-1610,50112,19681212
2938,00171265,(주)파라다이스,Paradise Company Limited,파라다이스,00171265,034230,최성욱,K,1101110129274,2038143553,서울특별시 중구  동호로 268 파라다이스빌딩,www.paradise.co.kr,02-2277-0190,02-2271-2129,91249,19720427
2939,00277736,한일네트웍스(주),"HANIL NETWORKS CO., LTD.",한일네트웍스,00277736,046110,박지훈,K,1201110175423,1398137667,서울특별시 서초구 서초동 1587 (도로명 : 서울특별시 서초구 효령로 275),www.hanilnetworks.com,02-3466-9100,02-6499-2101,63112,19980826
2940,00778235,주식회사 티에스인베스트먼트,T.S.Investment Corporation,TS인베스트먼트,00778235,246690,김웅,K,1101113840843,2208761581,"서울특별시 강남구 선릉로 531, 3층 302호",www.tsinvestment.co.kr,02-6250-5700,02-562-2610,64209,20080228
2941,00134565,(주)이스타코,"e-STARCO. CO.,LTD",이스타코,00134565,015020,김승제,Y,1243110006042,1338122225,서울특별시 양천구 오목로 325 대학빌딩 5층,www.e-starco.co.kr,02-2643-7922,02-2643-7922,68121,19800930
2942,00302120,(주)피앤텔,PEOPLE &amp; TELECOMMUNICATION INC.,피앤텔,00302120,054340,이진환,E,1101111433393,1078160410,서울특별시 영등포구  선유로 27 대륭오피스텔 1111gh,WWW.PNTEL.CO.KR,054-979-3320,054-975-9494,2642,19970628
2943,00652159,코오롱머티리얼(주),KOLON MATERIALS,코오롱머티리얼,00652159,144620,대표이사 전무 김철수,E,1353110011139,1388144919,경기도 과천시 코오롱로 11 코오롱타워 본관 8층,www.kolonfm.com,02-3677-4286,02-3677-3989,2050,20080303
2944,00133876,(주)세보엠이씨,SEBO MANUFACTURING ENGINEERING CORPORATION,세보엠이씨,00133876,011560,"김우영, 김진호(각자 대표이사)",K,1101110236590,1188100241,서울특별시 서초구  효령로 341,www.sebomec.com,02-2046-7922,02-2046-7991,422,19780726
2945,00128971,디엘건설(주),"DL Construction Co., LTD.",DL건설,00128971,001880,조남창,Y,1101110163115,1028134561,인천광역시 남동구  미래로 14,www.dlconstruction.co.kr,032-518-3535,032-518-4343,411,19561017
2946,00269852,(주)폴라리스오피스,Polaris Office Corp.,폴라리스오피스,00269852,041020,지준경,K,1101111398117,2208143747,서울특별시 금천구 가산디지털1로 19 대륭테크노타운 18차 19층,www.polarisofficecorp.com,02-537-0538,02-535-0534,58221,19970407
2947,01187494,주식회사 덴티스,"DENTIS CO.,LTD",덴티스,01187494,261200,심기봉,K,1101116246759,1348738310,대구광역시 달서구 성서서로 99 덴티스,www.dentis.co.kr,053-589-3560,053-583-2806,271,20161201
2948,00961507,(주)이더블유케이,EWK Inc.,이더블유케이,00961507,258610,마이클권,K,1101114097518,1098617840,부산광역시 강서구 범방2로 6,www.ewkinc.co.kr/,051-941-3511,051)941-3513,251,20090519
2949,01576102,주식회사 미래에셋글로벌위탁관리부동산투자회사,"Mirae Asset Global REIT Co., Ltd.",미래에셋글로벌리츠,01576102,396690,신현준,Y,1101117896090,2218801962,서울특별시 종로구 종로 33 그랑서울,,0230191200,,6811,20210521
2950,00158565,한국알콜산업(주),KoreaAlcoholIndustrial,한국알콜,00158565,017890,"지용석, 김정수, 주성호",K,1812110003728,6108105494,경기도 용인시 기흥구 탑실로35번길 14 (공세동),www.ka.co.kr,031-881-8000,031-282-6859,204,19840727
2951,00258421,(주)기산텔레콤,"Kisan Telecom CO., Ltd.",기산텔레콤,00258421,035460,박병기,K,1101111073454,1208166080,서울특별시 송파구  오금로 111 세기빌딩 11층,www.kisantel.co.kr,02  -3431-8700,0234338340,2642,19940906
